Files,Contact,Client,Site,Student,Status,Time,Money,Other,Academic,Accommodation,Completed
New,Email,,Potterow,,,11/10/2012 00:00:00,Debt;,Uni Info;,,Accom;,TRUE
New,Email,,Potterow,,,11/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,EU,11/10/2012 00:00:00,,,,Tenancy;,TRUE
New,Phone,Public,Potterow,,Home,11/10/2012 00:00:00,,,,Accom;,TRUE
Existing,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,Small Loans;,,,,TRUE
New,Phone,,Potterow,UG,Home,11/10/2012 00:00:00,,Uni Info;Employment;,,,TRUE
New,Phone,,Potterow,UG,Home,11/10/2012 00:00:00,Discretionary Fund;,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Phone,Staff,Potterow,,,11/10/2012 00:00:00,,Uni Info;EUSA/TAP info ;,,,TRUE
,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,Discretionary Fund;,Uni Info;,,,FALSE
New,Visit,,Potterow,PG Taught,Int'l,11/10/2012 00:00:00,,EUSA/TAP info ;,,Council Tax;,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,11/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,Little France,Potterow,Research,Int'l,11/10/2012 00:00:00,,,Progression;,,FALSE
New,Visit,,Potterow,UG,Int'l,11/10/2012 00:00:00,,Uni Info;City Info;Personal;,,,TRUE
New,Visit,,Potterow,PG Taught,Int'l,11/10/2012 00:00:00,Funding;,,,,TRUE
New,Visit,GS Student,Potterow,PG Taught,Int'l,11/10/2012 00:00:00,Discretionary Fund;Funding;,,,,TRUE
New,Visit,,Kings Buildings,UG,Home,11/10/2012 11:41:44,,C Card;,,,FALSE
New,Visit,,Kings Buildings,,,11/10/2012 00:00:00,,C Card;,,,FALSE
New,Visit,,Kings Buildings,,,11/10/2012 00:00:00,,C Card;,,,FALSE
New,Visit,,Kings Buildings,,,11/10/2012 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,EU,11/10/2012 00:00:00,Discretionary Fund;Small Loans;Funding;,,,,FALSE
New,Visit,,Potterow,UG,EU,11/10/2012 00:00:00,Small Loans;,Uni Info;,,,TRUE
New,Visit,,Potterow,,EU,11/10/2012 00:00:00,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,11/10/2012 00:00:00,Discretionary Fund;Funding;,Uni Info;Employment;EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,11/10/2012 11:14:09,,,Interruption of Studies;,,FALSE
New,Visit,GS Student,Potterow,PG Taught,Home,11/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,KB Student,Potterow,PG Taught,Int'l,11/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Phone,,Potterow,UG,Int'l,11/10/2012 00:00:00,,Personal;,,,TRUE
New,Phone,Staff,Potterow,,,11/10/2012 00:00:00,,Health;Personal;,,,TRUE
New,Phone,Staff,Potterow,,,11/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Int'l,11/10/2012 00:00:00,,Tax/NI;,,,TRUE
New,Visit,,Potterow,,,11/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,,Home,11/10/2012 00:00:00,Small Loans;,,,Council Tax;,TRUE
New,Visit,KB Student,Kings Buildings,UG,EU,11/10/2012 00:00:00,,,,Tenancy;,FALSE
New,Phone,Little France,Potterow,PG Taught,Home,11/10/2012 00:00:00,,,Academic Appeal;,,FALSE
,Visit,,Potterow,Research,Int'l,11/10/2012 00:00:00,,,,Council Tax;Tenancy;,FALSE
,Visit,,Potterow,Research,Int'l,11/10/2012 00:00:00,,,,Council Tax;Tenancy;,FALSE
New,Visit,,Potterow,,Int'l,11/10/2012 00:00:00,,Immigration;,,,FALSE
Existing,Visit,Little France,Potterow,Research,Int'l,11/10/2012 00:00:00,,,Progression;,,FALSE
Existing,Phone,Staff,Potterow,,,11/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Visit,ECA,Potterow,PG Taught,Int'l,11/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Phone,Staff,Potterow,,,11/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,11/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Visit,Little France,Potterow,Research,Int'l,11/10/2012 00:00:00,,Harrassment;,,,FALSE
New,Visit,,Potterow,Research,EU,11/10/2012 16:09:16,,,,Accom;,TRUE
New,Visit,,Potterow,UG,EU,11/10/2012 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Int'l,11/10/2012 00:00:00,Small Loans;,,,,TRUE
New,Visit,ECA,Potterow,UG,Home,11/10/2012 00:00:00,Small Loans;,,,,TRUE
Existing,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,SAAS/SFE;,,,,TRUE
Existing,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,Employment;,,,TRUE
New,Visit,,Potterow,UG,Int'l,11/10/2012 00:00:00,,Health;,,,TRUE
New,Visit,,Potterow,UG,Home,11/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Phone,,Potterow,UG,Home,11/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Phone,,Potterow,UG,Home,11/10/2012 00:00:00,Late Awards;,,,,TRUE
New,Visit,,Potterow,,Int'l,11/10/2012 00:00:00,,,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,11/10/2012 17:05:40,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,EU,11/10/2012 00:00:00,,,,Accom;Tenancy;,TRUE
Existing,Email,GS Student,Potterow,UG,Home,11/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,,Potterow,UG,EU,12/10/2012 08:52:59,,Harrassment;Legal;,,,TRUE
New,Visit,KB Student,Potterow,UG,Home,12/10/2012 09:00:27,,,Other;,,FALSE
New,Phone,Parent/guardian of student ,Potterow,PG Taught,Home,12/10/2012 09:08:14,Fees;,Uni Info;EUSA/TAP info ;,,,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,12/10/2012 09:11:18,,,Academic Appeal;,,FALSE
Existing,Email,ECA,Potterow,PG Taught,Int'l,12/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,KB Student,Potterow,UG,Home,12/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,GS Student,Potterow,UG,Home,12/10/2012 00:00:00,,,Withdrawal;,,FALSE
New,Phone,Staff,Potterow,,Home,12/10/2012 00:00:00,,Uni Info;EUSA/TAP info ;,,Accom;,FALSE
Existing,Phone,Little France,Potterow,Research,Int'l,12/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Visit,,Potterow,,,12/10/2012 11:02:44,,C Card;,,,FALSE
Existing,Email,Little France,Potterow,Research,Int'l,12/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,KB Student,Potterow,UG,Home,12/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,ECA,Potterow,PG Taught,Int'l,12/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Phone,,Potterow,UG,Home,12/10/2012 00:00:00,SAAS/SFE;Fees;,,,,FALSE
New,Visit,,Potterow,,Int'l,12/10/2012 00:00:00,,Banks;,,,TRUE
New,Visit,,Potterow,PG Taught,Int'l,12/10/2012 11:49:30,,Uni Info;Consumer;,,Accom;Tenancy;,TRUE
New,Visit,,Potterow,PG Taught,Home,12/10/2012 00:00:00,,Uni Info;,,Accom;Tenancy;,TRUE
Existing,Phone,Staff,Potterow,,,12/10/2012 00:00:00,,,Other;,,FALSE
Existing,Visit,,Potterow,UG,Home,12/10/2012 00:00:00,SAAS/SFE;Funding;,,,,FALSE
Existing,Visit,H'Rood Student,Potterow,UG,Home,12/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,GS Student,Potterow,UG,Home,12/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,EU,12/10/2012 00:00:00,,Uni Info;Legal;,,,TRUE
New,Visit,,Potterow,,Int'l,12/10/2012 00:00:00,,Immigration;,,,TRUE
New,Visit,,Potterow,,Home,12/10/2012 00:00:00,,Personal;,,,FALSE
Existing,Visit,ECA,Potterow,PG Taught,EU,12/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,FALSE
Existing,Visit,GS Student,Potterow,UG,Int'l,12/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,GS Student,Potterow,UG,EU,12/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,EU,12/10/2012 00:00:00,,Consumer;,,Tenancy;,TRUE
Existing,Visit,,Potterow,,Home,12/10/2012 00:00:00,Fees;,Uni Info;,,Accom;,TRUE
New,Visit,,Potterow,UG,Home,12/10/2012 12:52:18,,,,Tenancy;,TRUE
Existing,Visit,,Potterow,UG,Home,12/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,KB Student,Potterow,UG,Home,12/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,H'Rood Student,Potterow,,Home,12/10/2012 00:00:00,Funding;,,,,TRUE
New,Visit,H'Rood Student,Potterow,PG Taught,Home,12/10/2012 00:00:00,,Uni Info;Complaints;Disability;,,,FALSE
New,Visit,H'Rood Student,Potterow,PG Taught,Int'l,12/10/2012 00:00:00,,,Interruption of Studies;,,FALSE
Existing,Visit,ECA,Potterow,,Int'l,12/10/2012 00:00:00,,Uni Info;,,,FALSE
New,Visit,ECA,Potterow,PG Taught,Int'l,12/10/2012 00:00:00,,Uni Info;,,,FALSE
New,Visit,,Potterow,PG Taught,Home,12/10/2012 00:00:00,,Uni Info;,,,FALSE
New,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,12/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,KB Student,Potterow,UG,Home,12/10/2012 00:00:00,,,Other;,,FALSE
Existing,Email,Little France,Potterow,Research,Int'l,12/10/2012 00:00:00,,,Other;,,FALSE
Existing,Email,Staff,Potterow,,,12/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,12/10/2012 14:42:18,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,12/10/2012 14:42:18,,C Card;,,,TRUE
New,Visit,KB Student,Potterow,UG,Home,12/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,EU,12/10/2012 00:00:00,,,,Accom;,TRUE
New,Visit,,Potterow,UG,EU,12/10/2012 00:00:00,,,,Accom;,TRUE
New,Visit,,Potterow,,EU,12/10/2012 00:00:00,,,,Tenancy;,TRUE
New,Phone,,Potterow,,Home,12/10/2012 00:00:00,Small Loans;,,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,12/10/2012 00:00:00,,Uni Info;Employment;,,,TRUE
New,Visit,,Potterow,,Home,12/10/2012 00:00:00,Small Loans;Late Awards;,,,,TRUE
New,Email,,Potterow,,Int'l,12/10/2012 00:00:00,Small Loans;,,,,TRUE
Existing,Visit,,Potterow,,,12/10/2012 00:00:00,,C Card;,,,FALSE
Existing,Visit,ECA,Potterow,Research,Int'l,12/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,,Potterow,UG,Home,12/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,EU,12/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,Public,Potterow,,,12/10/2012 00:00:00,Funding;,EUSA/TAP info ;,,,TRUE
New,Visit,Public,Potterow,,,12/10/2012 00:00:00,Funding;,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,12/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,EU,12/10/2012 00:00:00,,Health;,,Accom;Tenancy;,TRUE
New,Email,,Potterow,UG,Home,13/10/2012 14:11:13,Small Loans;,,,,TRUE
New,Email,,Potterow,UG,Int'l,13/10/2012 00:00:00,Late Awards;,,,,TRUE
New,Email,,Potterow,UG,Int'l,13/10/2012 00:00:00,,EUSA/TAP info ;,,,FALSE
New,Email,,Potterow,,Int'l,13/10/2012 00:00:00,,,,Accom;,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,15/10/2012 09:05:57,,,Academic Appeal;,,FALSE
Existing,Email,Little France,Potterow,Research,Int'l,15/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,,Potterow,UG,Home,15/10/2012 09:39:43,,EUSA/TAP info ;,,,TRUE
Existing,Email,Little France,Potterow,Research,Int'l,15/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Visit,GS Student,Potterow,PG Taught,Home,15/10/2012 09:27:01,,,Academic Appeal;,,FALSE
New,Email,,Potterow,,Home,15/10/2012 00:00:00,,,Other;,,FALSE
New,Visit,,Potterow,PG Taught,Home,15/10/2012 10:09:13,,,,Tenancy;,TRUE
Existing,Phone,Little France,Potterow,Research,Int'l,15/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Email,Public,Potterow,,,15/10/2012 00:00:00,,Legal;,,Accom;Tenancy;,TRUE
New,Visit,,Potterow,,,15/10/2012 00:00:00,,Consumer;EUSA/TAP info ;,,,TRUE
New,Email,,Potterow,,,15/10/2012 00:00:00,,Health;,,,TRUE
Existing,Email,ECA,Potterow,Research,Int'l,15/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Phone,ECA,Potterow,Research,Int'l,15/10/2012 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,GS Student,Potterow,UG,Home,15/10/2012 11:01:00,,,Withdrawal;,,FALSE
New,Visit,,Potterow,,Int'l,15/10/2012 00:00:00,,Consumer;,,,TRUE
New,Visit,,Potterow,UG,Int'l,15/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Int'l,15/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Int'l,15/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Int'l,15/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;Childcare;,,,,TRUE
Existing,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,Int'l,15/10/2012 00:00:00,,Consumer;,,,TRUE
Existing,Visit,KB Student,Potterow,UG,Home,15/10/2012 11:24:21,Discretionary Fund;Small Loans;Late Awards;SAAS/SFE;,,,Tenancy;,FALSE
New,Visit,KB Student,Potterow,,Int'l,15/10/2012 00:00:00,,Health;,,,TRUE
Existing,Visit,KB Student,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,,15/10/2012 12:23:45,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,,EU,15/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,,EU,15/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,,City Info;,,Accom;Tenancy;,TRUE
Existing,Visit,KB Student,Potterow,UG,Int'l,15/10/2012 00:00:00,,,Interruption of Studies;,,FALSE
New,Visit,GS Student,Potterow,UG,Home,15/10/2012 00:00:00,,Uni Info;,Change of Program;,,TRUE
Existing,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Email,GS Student,Potterow,UG,Home,15/10/2012 00:00:00,,,Other;,,FALSE
New,Visit,,Potterow,UG,Int'l,15/10/2012 00:00:00,,Uni Info;,,Accom;,TRUE
New,Phone,ECA,Potterow,UG,Home,15/10/2012 00:00:00,Small Loans;,,,,TRUE
Existing,Phone,Staff,Potterow,,,15/10/2012 00:00:00,,Uni Info;Health;Personal;,,,FALSE
New,Email,,Potterow,UG,Home,15/10/2012 00:00:00,Small Loans;,,,,TRUE
Existing,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Int'l,15/10/2012 00:00:00,,Uni Info;City Info;,,Accom;,TRUE
New,Phone,,Potterow,,,15/10/2012 00:00:00,,,,,FALSE
New,Email,Public,Potterow,,,15/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,15/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,,Potterow,,Home,15/10/2012 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,Little France,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;SAAS/SFE;Funding;,,,,TRUE
New,Visit,,Potterow,,EU,15/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Kings Buildings,PG Taught,EU,15/10/2012 00:00:00,,Uni Info;,Other;,,TRUE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,Funding;,City Info;Personal;Legal;,,,TRUE
New,Visit,,Potterow,,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,GS Student,Potterow,UG,EU,15/10/2012 00:00:00,Discretionary Fund;Funding;,,,,TRUE
New,Email,,Potterow,Research,Home,15/10/2012 00:00:00,Fees;,Uni Info;Complaints;Legal;,,,TRUE
New,Letter,,Potterow,,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,15/10/2012 00:00:00,,,Interruption of Studies;,,FALSE
New,Visit,KB Student,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;Funding;,,,,FALSE
New,Email,,Potterow,UG,Home,15/10/2012 00:00:00,,Uni Info;,,Tenancy;,TRUE
Existing,Email,,Potterow,,,15/10/2012 00:00:00,Small Loans;,,,,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,15/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,Parent/guardian of student ,Potterow,,Int'l,15/10/2012 15:34:06,,Uni Info;Health;Personal;EUSA/TAP info ;,Other;,,FALSE
New,Visit,,Potterow,,Home,15/10/2012 00:00:00,,Personal;,,,TRUE
New,Visit,,Potterow,PG Taught,Int'l,15/10/2012 00:00:00,,Employment;,,,TRUE
New,Phone,,Potterow,UG,Home,15/10/2012 15:28:35,,,,Tenancy;,TRUE
New,Email,,Potterow,UG,Home,15/10/2012 00:00:00,Small Loans;,,,,TRUE
Existing,Visit,,Potterow,,,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,15/10/2012 00:00:00,Funding;,Uni Info;EUSA/TAP info ;,,,TRUE
New,Visit,Parent/guardian of student ,Potterow,,Int'l,15/10/2012 00:00:00,,,Interruption of Studies;,,FALSE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,,Health;,,,TRUE
Existing,Email,GS Student,Potterow,UG,Home,15/10/2012 00:00:00,Small Loans;,,,,FALSE
New,Visit,,Potterow,UG,Home,15/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,H'Rood Student,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,Home,15/10/2012 00:00:00,Small Loans;Late Awards;,,,,TRUE
New,Visit,KB Student,Potterow,UG,Home,15/10/2012 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Email,ECA,Potterow,PG Taught,Int'l,15/10/2012 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,H'Rood Student,Potterow,UG,Home,16/10/2012 09:04:41,,,Change of Program;,,FALSE
Existing,Email,Little France,Potterow,PG Taught,Home,16/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Email,H'Rood Student,Potterow,UG,Home,16/10/2012 09:09:07,,,Academic Appeal;,,FALSE
New,Visit,,Potterow,UG,Int'l,16/10/2012 10:21:57,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,16/10/2012 00:00:00,,Uni Info;,,Accom;,TRUE
New,Visit,GS Student,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;Small Loans;,,,,TRUE
New,Visit,,Potterow,,Int'l,16/10/2012 00:00:00,,Uni Info;Consumer;,,,TRUE
Existing,Phone,,Potterow,,,16/10/2012 11:10:36,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,,,16/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,GS Student,Potterow,UG,Int'l,16/10/2012 00:00:00,Small Loans;,,,,TRUE
New,Phone,GS Student,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;Small Loans;SAAS/SFE;Funding;,,,,FALSE
New,Visit,,Potterow,UG,Int'l,16/10/2012 12:05:16,Late Awards;,,,,TRUE
New,Email,GS Student,Potterow,UG,Home,16/10/2012 00:00:00,,Uni Info;Personal;,,,FALSE
New,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,Int'l,16/10/2012 00:00:00,Late Awards;,,,,TRUE
New,Visit,Staff,Potterow,,EU,16/10/2012 00:00:00,,Uni Info;Immigration;Consumer;,,,TRUE
New,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,,Health;Personal;,,Accom;,TRUE
Existing,Visit,GS Student,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,EU,16/10/2012 12:28:39,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;Small Loans;,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,Late Awards;SAAS/SFE;,,,,FALSE
Existing,Visit,,Potterow,,EU,16/10/2012 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,EU,16/10/2012 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,,,16/10/2012 00:00:00,,C Card;,,,TRUE
Existing,Visit,GS Student,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,,Immigration;,,,FALSE
New,Email,,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;Small Loans;Late Awards;SAAS/SFE;Debt;,,,,FALSE
New,Visit,KB Student,Potterow,UG,Home,16/10/2012 00:00:00,,,Special Circumstances;,,FALSE
New,Visit,GS Student,Potterow,Research,Int'l,16/10/2012 00:00:00,Discretionary Fund;Small Loans;Late Awards;,Uni Info;Health;Personal;,,,FALSE
Existing,Visit,KB Student,Potterow,UG,Home,16/10/2012 13:44:02,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,16/10/2012 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,Late Awards;,,,,FALSE
New,Visit,,Potterow,,Home,16/10/2012 00:00:00,Late Awards;,,,,TRUE
New,Visit,,Potterow,,Home,16/10/2012 14:32:09,Discretionary Fund;,,,,FALSE
Existing,Visit,KB Student,Potterow,UG,Home,16/10/2012 14:36:50,,,Withdrawal;,,FALSE
New,Visit,KB Student,Potterow,UG,Home,16/10/2012 00:00:00,Late Awards;SAAS/SFE;,,,,TRUE
New,Visit,,Potterow,,Home,16/10/2012 00:00:00,,,,Accom;Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,16/10/2012 00:00:00,Discretionary Fund;,,,Accom;Tenancy;,TRUE
New,Phone,Parent/guardian of student ,Potterow,,,16/10/2012 00:00:00,Small Loans;Late Awards;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,16/10/2012 00:00:00,,,,Tenancy;,TRUE
Existing,Visit,GS Student,Potterow,Research,EU,16/10/2012 00:00:00,,,Academic Appeal;,,FALSE
New,Phone,,Potterow,,,16/10/2012 00:00:00,Childcare;,,,,FALSE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
New,Outreach,Little France,Potterow,,,16/10/2012 16:53:11,,EUSA/TAP info ;,,,TRUE
